customer_id,transaction_date,amount
CUST_0000,2025-12-21 09:08:57.650372,233.72402470058415
CUST_0000,2026-02-04 09:08:57.650390,218.87042861195832
CUST_0000,2025-08-01 09:08:57.650396,461.4386931094207
CUST_0000,2025-07-28 09:08:57.650399,174.5092873748692
CUST_0000,2025-06-05 09:08:57.650401,100.4517678844619
CUST_0000,2025-06-19 09:08:57.650403,499.2376919694302
CUST_0000,2025-12-19 09:08:57.650404,489.3558547403379
CUST_0000,2025-11-15 09:08:57.650406,55.66433417628063
CUST_0000,2025-07-06 09:08:57.650408,296.62281499998323
CUST_0000,2026-04-17 09:08:57.650409,230.25630325154071
CUST_0000,2025-08-08 09:08:57.650411,448.79632700634534
CUST_0000,2026-02-22 09:08:57.650413,411.59209624018587
CUST_0000,2026-03-07 09:08:57.650414,167.6782029534603
CUST_0000,2026-03-16 09:08:57.650416,83.60926836392784
CUST_0001,2026-03-16 09:08:57.650419,192.02113074508742
CUST_0001,2025-08-24 09:08:57.650421,483.0514032388144
CUST_0001,2025-12-31 09:08:57.650422,495.69360521901837
CUST_0002,2026-03-30 09:08:57.650424,185.70935975241318
CUST_0002,2025-05-30 09:08:57.650426,309.97386728374073
CUST_0002,2025-10-19 09:08:57.650428,379.97650785185664
CUST_0002,2025-10-15 09:08:57.650429,379.19814824923276
CUST_0002,2025-11-18 09:08:57.650431,206.48303492183774
CUST_0002,2025-10-17 09:08:57.650432,403.1037799766739
CUST_0002,2026-01-31 09:08:57.650434,476.8050058347007
CUST_0002,2025-10-31 09:08:57.650435,334.87230036947057
CUST_0002,2025-04-22 09:08:57.650437,442.60325409062085
CUST_0002,2025-09-08 09:08:57.650438,183.3418596573268
CUST_0002,2025-10-08 09:08:57.650440,154.95752411256888
CUST_0002,2025-07-24 09:08:57.650441,57.42223343555939
CUST_0002,2025-12-08 09:08:57.650443,196.19758148239916
CUST_0002,2026-01-21 09:08:57.650444,448.71639219379733
CUST_0002,2025-05-03 09:08:57.650446,432.18900938736726
CUST_0002,2025-05-07 09:08:57.650447,164.39850000381728
CUST_0002,2026-04-14 09:08:57.650449,193.47099415438237
CUST_0002,2026-02-13 09:08:57.650450,192.04526239054505
CUST_0003,2025-10-06 09:08:57.650453,99.03558608576841
CUST_0003,2026-03-09 09:08:57.650454,428.02268912665147
CUST_0003,2026-03-13 09:08:57.650455,497.53896371592964
CUST_0003,2025-06-23 09:08:57.650457,198.20816761190028
CUST_0003,2025-08-03 09:08:57.650458,358.8300945130868
CUST_0003,2026-04-16 09:08:57.650460,209.57507567928073
CUST_0003,2025-08-31 09:08:57.650461,195.31927595867884
CUST_0003,2025-09-20 09:08:57.650463,268.1854510618423
CUST_0003,2025-05-15 09:08:57.650464,378.27992953801413
CUST_0003,2025-07-28 09:08:57.650465,324.0518885157628
CUST_0003,2025-10-15 09:08:57.650467,74.92847754743144
CUST_0003,2025-07-11 09:08:57.650468,327.7963642740494
CUST_0003,2025-06-06 09:08:57.650470,374.6592004307608
CUST_0003,2026-01-03 09:08:57.650472,170.8036134749231
CUST_0003,2025-10-19 09:08:57.650473,292.23975209897674
CUST_0003,2026-04-16 09:08:57.650475,196.4620318490206
CUST_0004,2025-06-06 09:08:57.650477,337.61861452214845
CUST_0004,2026-03-13 09:08:57.650478,174.9163478547684
CUST_0005,2025-04-20 09:08:57.650480,229.65561943422492
CUST_0005,2026-03-20 09:08:57.650482,443.00909519651384
CUST_0005,2026-02-03 09:08:57.650484,338.79713719177664
CUST_0005,2025-05-06 09:08:57.650485,215.1349507952343
CUST_0005,2026-03-05 09:08:57.650487,290.2688056445887
CUST_0006,2025-07-13 09:08:57.650489,493.93799321224844
CUST_0007,2025-12-08 09:08:57.650491,140.11349346094482
CUST_0007,2025-06-17 09:08:57.650493,466.3801097650421
CUST_0007,2025-06-18 09:08:57.650494,118.88047617594289
CUST_0007,2026-01-21 09:08:57.650496,51.66661480420907
CUST_0007,2026-02-01 09:08:57.650498,199.5557688194599
CUST_0007,2025-10-22 09:08:57.650499,308.67386224227744
CUST_0007,2026-03-01 09:08:57.650501,458.6501025557571
CUST_0007,2025-07-01 09:08:57.650502,154.68434582324585
CUST_0007,2025-08-14 09:08:57.650504,305.5162676325001
CUST_0007,2025-06-22 09:08:57.650505,418.77242522253204
CUST_0007,2026-02-25 09:08:57.650507,69.59898611448476
CUST_0007,2025-09-22 09:08:57.650508,152.1603717354725
CUST_0007,2026-03-09 09:08:57.650510,324.52296458920296
CUST_0007,2025-10-14 09:08:57.650511,99.88830775818043
CUST_0007,2026-03-31 09:08:57.650513,405.7570934430404
CUST_0007,2025-11-18 09:08:57.650514,86.40500223907512
CUST_0007,2026-01-25 09:08:57.650516,420.44296979622095
CUST_0007,2025-11-30 09:08:57.650517,370.5585911829523
CUST_0007,2026-02-27 09:08:57.650519,331.23843144456794
CUST_0007,2026-02-25 09:08:57.650521,145.13819210708036
CUST_0008,2026-04-02 09:08:57.650523,343.8557591653669
CUST_0008,2025-10-06 09:08:57.650524,368.5952537625796
CUST_0008,2025-06-07 09:08:57.650526,462.8958408461559
CUST_0008,2026-04-09 09:08:57.650528,268.06350956344454
CUST_0008,2025-11-17 09:08:57.650530,107.12043071885978
CUST_0008,2025-08-04 09:08:57.650531,391.94734809615693
CUST_0008,2025-12-11 09:08:57.650533,384.18079859411847
CUST_0008,2026-03-15 09:08:57.650534,336.89504038129326
CUST_0008,2025-12-26 09:08:57.650536,120.32705220972649
CUST_0008,2025-12-12 09:08:57.650537,178.99742353462793
CUST_0008,2025-06-24 09:08:57.650539,423.19534768307193
CUST_0009,2025-07-27 09:08:57.650541,348.43137793972664
CUST_0009,2025-10-14 09:08:57.650542,91.72770215480233
CUST_0009,2025-12-26 09:08:57.650544,276.12667794369287
CUST_0010,2025-06-05 09:08:57.650546,402.6949389700222
CUST_0010,2025-12-18 09:08:57.650548,306.17750439468676
CUST_0010,2025-12-06 09:08:57.650550,415.48490602313035
CUST_0010,2025-07-13 09:08:57.650551,423.9447091605268
CUST_0010,2025-06-25 09:08:57.650553,453.6269551379896
CUST_0010,2026-04-16 09:08:57.650554,381.646879085961
CUST_0010,2025-10-10 09:08:57.650556,222.27420344238885
CUST_0010,2025-09-01 09:08:57.650557,99.90625502650437
CUST_0010,2026-03-31 09:08:57.650559,51.64984027542905
CUST_0011,2025-04-22 09:08:57.650561,116.6095627979115
CUST_0011,2025-05-04 09:08:57.650563,268.4083626469991
CUST_0011,2025-07-24 09:08:57.650565,439.3108341931073
CUST_0011,2025-05-30 09:08:57.650566,406.25940792162277
CUST_0011,2025-09-14 09:08:57.650568,491.0584829070206
CUST_0011,2025-10-10 09:08:57.650570,466.01922453472014
CUST_0011,2025-10-23 09:08:57.650571,486.6910489033177
CUST_0011,2026-01-23 09:08:57.650573,386.98359637528955
CUST_0011,2025-09-20 09:08:57.650575,211.6334527510697
CUST_0011,2025-12-02 09:08:57.650576,218.16437102808408
CUST_0011,2025-06-20 09:08:57.650578,389.4714373789608
CUST_0011,2026-03-29 09:08:57.650579,56.58341138105568
CUST_0011,2025-06-30 09:08:57.650581,247.06913752743895
CUST_0011,2026-02-19 09:08:57.650583,454.65898491660323
CUST_0011,2025-06-28 09:08:57.650584,410.38467337139446
CUST_0011,2026-01-18 09:08:57.650586,450.3564811139924
CUST_0012,2026-02-21 09:08:57.650588,478.69077829194225
CUST_0013,2026-02-25 09:08:57.650590,50.67650073844449
CUST_0013,2026-02-20 09:08:57.650592,200.0869315313647
CUST_0013,2025-12-22 09:08:57.650593,403.18455017941176
CUST_0013,2025-05-25 09:08:57.650595,71.10605662108036
CUST_0013,2026-02-01 09:08:57.650597,489.021075794365
CUST_0013,2025-12-03 09:08:57.650598,352.1466715401014
CUST_0013,2025-09-22 09:08:57.650600,204.00600007322092
CUST_0013,2026-02-16 09:08:57.650601,438.3711759786966
CUST_0013,2025-12-12 09:08:57.650603,161.94738355345183
CUST_0014,2025-07-13 09:08:57.650605,445.63420004045577
CUST_0014,2025-09-26 09:08:57.650606,458.24760266999465
CUST_0014,2026-03-07 09:08:57.650608,101.60496912581678
CUST_0014,2025-09-12 09:08:57.650609,383.2373350088114
CUST_0014,2025-05-04 09:08:57.650611,326.2605697028634
CUST_0014,2025-08-30 09:08:57.650612,477.3980326283733
CUST_0014,2025-07-05 09:08:57.650614,145.59315852949254
CUST_0014,2025-12-03 09:08:57.650615,422.3475825519421
CUST_0014,2025-08-24 09:08:57.650617,379.0115445640541
CUST_0014,2026-01-15 09:08:57.650618,142.6196509131401
CUST_0014,2026-03-16 09:08:57.650620,112.78186828607276
CUST_0014,2025-11-26 09:08:57.650621,422.07740936558554
CUST_0014,2026-03-15 09:08:57.650623,80.91433847358475
CUST_0015,2025-09-29 09:08:57.650625,252.63621342920118
CUST_0015,2025-12-11 09:08:57.650626,231.36422510056758
CUST_0015,2025-09-18 09:08:57.650628,258.9024849311454
CUST_0015,2025-09-18 09:08:57.650629,296.41501033215013
CUST_0016,2025-05-21 09:08:57.650631,222.08690294404562
CUST_0016,2025-05-30 09:08:57.650633,272.77941274771433
CUST_0016,2025-10-09 09:08:57.650635,212.01439462653713
CUST_0016,2025-09-30 09:08:57.650636,229.60821429186413
CUST_0016,2026-02-05 09:08:57.650638,166.76755979640666
CUST_0016,2025-08-05 09:08:57.650639,276.5041949589345
CUST_0016,2026-04-13 09:08:57.650641,305.1998499207744
CUST_0016,2026-01-22 09:08:57.650643,352.79305819628536
CUST_0016,2025-10-30 09:08:57.650644,292.62893358598694
CUST_0016,2025-09-17 09:08:57.650646,395.7410866452032
CUST_0016,2025-10-07 09:08:57.650647,392.742367706019
CUST_0016,2026-01-17 09:08:57.650649,307.3613782762479
CUST_0016,2025-12-24 09:08:57.650650,133.79774078171204
CUST_0017,2026-03-21 09:08:57.650652,241.32192280951844
CUST_0017,2026-03-23 09:08:57.650653,468.3323455292125
CUST_0017,2025-07-09 09:08:57.650655,345.10284345921184
CUST_0017,2025-06-19 09:08:57.650657,323.7891969613286
CUST_0017,2025-10-27 09:08:57.650658,110.92376157886416
CUST_0017,2025-10-16 09:08:57.650660,414.98208001884547
CUST_0017,2025-09-14 09:08:57.650661,164.12893613653802
CUST_0017,2025-08-16 09:08:57.650663,172.9569064688284
CUST_0017,2026-01-23 09:08:57.650664,235.0897291211213
CUST_0017,2025-08-17 09:08:57.650666,74.73587422000307
CUST_0017,2025-10-06 09:08:57.650667,337.9545135342869
CUST_0017,2025-10-24 09:08:57.650668,261.53795522416834
CUST_0017,2025-04-22 09:08:57.650670,343.3570802931557
CUST_0017,2025-05-24 09:08:57.650671,100.8717112815369
CUST_0017,2026-03-19 09:08:57.650673,183.61705944245335
CUST_0017,2025-09-25 09:08:57.650675,492.780070382329
CUST_0017,2025-12-03 09:08:57.650676,442.7325818805191
CUST_0017,2026-03-06 09:08:57.650678,51.971992177834316
CUST_0017,2025-06-08 09:08:57.650679,473.3976493613532
CUST_0018,2025-06-13 09:08:57.650681,254.63273513414242
CUST_0018,2025-08-02 09:08:57.650683,200.87773055752794
CUST_0018,2025-05-27 09:08:57.650685,298.52343693453076
CUST_0018,2025-04-23 09:08:57.650686,385.430397458615
CUST_0018,2025-10-10 09:08:57.650688,206.27631031992422
CUST_0018,2025-08-11 09:08:57.650690,164.61042948455395
CUST_0018,2025-09-20 09:08:57.650691,485.66339923213866
CUST_0018,2025-07-29 09:08:57.650693,388.1706740581982
CUST_0018,2025-06-11 09:08:57.650694,69.87351382546163
CUST_0018,2025-06-28 09:08:57.650696,116.50550194492472
CUST_0018,2025-06-22 09:08:57.650698,410.20637270558484
CUST_0018,2026-02-09 09:08:57.650699,415.365566088599
CUST_0018,2025-05-27 09:08:57.650701,61.020562755930506
CUST_0018,2025-10-05 09:08:57.650702,173.61056561393502
CUST_0018,2025-06-24 09:08:57.650704,207.6639747879584
CUST_0018,2025-06-23 09:08:57.650705,221.4213086831633
CUST_0019,2025-10-29 09:08:57.650707,449.2923789574351
CUST_0019,2025-10-10 09:08:57.650709,410.0864117955092
CUST_0019,2026-04-14 09:08:57.650710,238.7033493869542
CUST_0019,2025-05-15 09:08:57.650712,109.07010665811613
CUST_0019,2025-10-10 09:08:57.650713,209.77020656981813
CUST_0019,2025-07-13 09:08:57.650715,206.35457157970725
CUST_0019,2025-12-17 09:08:57.650717,291.41774061370154
CUST_0019,2025-05-23 09:08:57.650718,355.1950935768
CUST_0019,2026-04-15 09:08:57.650720,143.7170469289834
CUST_0020,2025-08-16 09:08:57.650722,124.41437423737833
CUST_0020,2025-05-14 09:08:57.650723,394.1295637529517
CUST_0020,2025-11-30 09:08:57.650725,248.65064577547344
CUST_0020,2025-06-27 09:08:57.650727,257.5675103584316
CUST_0021,2025-12-29 09:08:57.650729,383.9935502648955
CUST_0021,2025-11-12 09:08:57.650730,93.93437005467895
CUST_0021,2025-11-05 09:08:57.650732,108.2344420058162
CUST_0021,2026-01-04 09:08:57.650733,320.83490365257154
CUST_0021,2026-04-17 09:08:57.650735,179.75657611706313
CUST_0021,2026-01-19 09:08:57.650736,248.0029400842536
CUST_0022,2025-05-13 09:08:57.650738,249.02724464093973
CUST_0022,2026-02-16 09:08:57.650740,443.8597797438912
CUST_0022,2025-12-29 09:08:57.650742,462.8059420046097
CUST_0022,2026-01-07 09:08:57.650744,340.4522823825366
CUST_0022,2026-01-10 09:08:57.650746,162.42522655651575
CUST_0022,2026-04-16 09:08:57.650748,222.99907694904616
CUST_0022,2025-07-09 09:08:57.650749,391.87943089809806
CUST_0022,2025-09-22 09:08:57.650751,190.18332731260682
CUST_0022,2026-01-27 09:08:57.650753,393.6985582751068
CUST_0022,2025-10-18 09:08:57.650754,169.95507254298104
CUST_0022,2025-08-03 09:08:57.650756,184.98282321456176
CUST_0023,2026-02-11 09:08:57.650758,447.2948521419225
CUST_0023,2025-12-23 09:08:57.650760,360.73523603366783
CUST_0023,2025-08-26 09:08:57.650761,155.92137899806227
CUST_0023,2025-08-11 09:08:57.650763,463.9033454215475
CUST_0023,2026-02-18 09:08:57.650765,197.7587821798489
CUST_0023,2025-05-28 09:08:57.650766,482.121863672162
CUST_0023,2025-05-13 09:08:57.650768,81.97389487958051
CUST_0023,2025-06-24 09:08:57.650770,59.93034646886001
CUST_0023,2025-09-02 09:08:57.650771,193.581176331844
CUST_0023,2025-10-10 09:08:57.650773,485.7161638827126
CUST_0023,2026-03-13 09:08:57.650775,304.61522016616414
CUST_0024,2025-06-19 09:08:57.650777,216.54103003929183
CUST_0024,2025-05-07 09:08:57.650778,252.32345647809186
CUST_0024,2025-06-30 09:08:57.650780,413.0236702835479
CUST_0024,2025-08-22 09:08:57.650782,202.12153638405763
CUST_0024,2026-02-18 09:08:57.650783,255.15116109319965
CUST_0024,2025-07-30 09:08:57.650785,355.5858304457556
CUST_0024,2025-12-08 09:08:57.650787,284.3231347535011
CUST_0024,2025-10-02 09:08:57.650788,343.42845936043534
CUST_0024,2025-05-21 09:08:57.650790,183.7499033610232
CUST_0024,2025-12-01 09:08:57.650791,356.08142742581447
CUST_0024,2025-08-12 09:08:57.650793,176.85011909172871
CUST_0024,2026-02-07 09:08:57.650795,229.05192157278464
CUST_0024,2025-05-13 09:08:57.650796,323.381745379057
CUST_0024,2025-06-09 09:08:57.650798,92.06633685505885
CUST_0024,2026-04-12 09:08:57.650800,167.6578603512978
CUST_0025,2026-03-22 09:08:57.650802,353.81947583525294
CUST_0025,2026-01-21 09:08:57.650804,390.290371927904
CUST_0025,2025-09-12 09:08:57.650805,261.40377179836685
CUST_0025,2025-07-19 09:08:57.650807,310.68333591710706
CUST_0025,2025-12-21 09:08:57.650808,486.7601410761448
CUST_0025,2025-11-20 09:08:57.650810,325.4409330330239
CUST_0025,2025-10-01 09:08:57.650811,74.19910568871234
CUST_0026,2025-08-29 09:08:57.650813,300.4173435501692
CUST_0026,2026-03-22 09:08:57.650815,465.98585778611624
CUST_0026,2025-12-14 09:08:57.650817,493.15660030985487
CUST_0026,2026-03-27 09:08:57.650818,411.688985594827
